,Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Load","Solar Output, % of Installed",Solar 1-hr MW change,Solar 1-hr % change,Daytime Hour,Ramping Daytime Hour
8633,2022-12-26 18:00:00,2022-12-26,43316.61910807292,695.3680997068021,14095,1.6053148053219286,4.933438096536376,-2916.0,-80.74518662793668,True,True
8634,2022-12-26 19:00:00,2022-12-26,46039.72148654514,0.3634390107128355,14095,0.0007894031479296602,0.002578495996543707,-695.0,-99.94706405039902,False,True
8635,2022-12-26 20:00:00,2022-12-26,46797.646673177085,0.3732874743805991,14095,0.0007976629187949222,0.0026483680339169854,0.0,0.0,False,False
8636,2022-12-26 21:00:00,2022-12-26,47535.81617404514,0.41973173015647464,14095,0.0008829799589843813,0.002977876765920359,0.0,0.0,False,False
8637,2022-12-26 22:00:00,2022-12-26,47988.19627387153,0.4786422704656919,14095,0.0009974166724959854,0.003395830226787456,0.1,23.824741570698105,False,False
8638,2022-12-26 23:00:00,2022-12-26,47951.2007139757,0.4348726607693566,14095,0.0009069067182766292,0.0030852973449404515,0.0,0.0,False,False
8639,2022-12-27 00:00:00,2022-12-26,47419.61546875,0.4553091778688961,14095,0.0009601705399086361,0.0032302885978637537,0.0,0.0,False,False
8640,2022-12-27 01:00:00,2022-12-27,46489.021697048614,0.43082709355486765,14095,0.0009267286723356,0.0030565952008149537,0.0,0.0,False,False
8641,2022-12-27 02:00:00,2022-12-27,46667.698663194446,0.4101312026381493,14095,0.000878833142379932,0.0029097637647261393,0.0,0.0,False,False
8642,2022-12-27 03:00:00,2022-12-27,47508.813600260415,0.37956440574593014,14095,0.0007989347175443876,0.002692901069499327,0.0,0.0,False,False
8643,2022-12-27 04:00:00,2022-12-27,48410.83255425347,0.38297588338454563,14095,0.0007910954288078994,0.002717104529156053,0.0,0.0,False,False
8644,2022-12-27 05:00:00,2022-12-27,50087.526011284725,0.3925066111485163,14095,0.000783641442102939,0.002784722321025302,0.0,0.0,False,False
8645,2022-12-27 06:00:00,2022-12-27,52669.58910807292,0.40039710277484525,14095,0.0007602054801552922,0.0028407031058875153,0.0,0.0,False,False
8646,2022-12-27 07:00:00,2022-12-27,55803.04195746528,0.39730185988876554,14095,0.0007119716881950642,0.0028187432414953214,0.0,0.0,False,False
