,Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Load","Solar Output, % of Installed",Solar 1-hr MW change,Solar 1-hr % change,Daytime Hour,Ramping Daytime Hour
0,2024-01-01 01:00:00,2024-01-01,41370.89445746528,0.0387712560635474,21173,9.371626253671975e-05,0.00018311649772610118,,,0.0,0.0
1,2024-01-01 02:00:00,2024-01-01,41631.132406684024,0.035090952490766845,21173,8.429017050982949e-05,0.00016573443768368604,0.0,0.0,0.0,0.0
2,2024-01-01 03:00:00,2024-01-01,41567.733671875,0.025540201613265607,21173,6.144237214102984e-05,0.00012062627692469469,0.0,0.0,0.0,0.0
3,2024-01-01 04:00:00,2024-01-01,41536.74495659722,0.029920216823617618,21173,7.203312839001226e-05,0.0001413130724206188,0.0,0.0,0.0,0.0
4,2024-01-01 05:00:00,2024-01-01,42224.67957682291,0.04306214332787527,21173,0.00010198335134676082,0.00020338234226550454,0.0,0.0,0.0,0.0
5,2024-01-01 06:00:00,2024-01-01,43240.653971354164,0.03290120702650812,21173,7.60885971990718e-05,0.0001553922780262982,0.0,0.0,0.0,0.0
6,2024-01-01 07:00:00,2024-01-01,44552.95242621528,0.03609958176811536,21173,8.102623912051697e-05,0.00017049818999723875,0.0,0.0,0.0,0.0
7,2024-01-01 08:00:00,2024-01-01,45323.0423046875,84.84844939881108,21173,0.18720819495834176,0.4007389099268459,84.8,234905.7685618365,1.0,1.0
8,2024-01-01 09:00:00,2024-01-01,46180.485852864585,3023.7175787353517,21173,6.5476088501303416,14.28100684237166,2938.9,3463.705018563581,1.0,1.0
9,2024-01-01 10:00:00,2024-01-01,46495.76096571181,7917.870212131076,21173,17.02923029471459,37.396071468998606,4894.2,161.86035476391828,1.0,1.0
10,2024-01-01 11:00:00,2024-01-01,46710.85049913194,9498.22041232639,21173,20.33407722366969,44.86005956797048,1580.4,19.95991292682024,1.0,1.0
11,2024-01-01 12:00:00,2024-01-01,46344.21681423611,10137.43230360243,21173,21.87421214654855,47.87905494546087,639.2,6.729681690377213,1.0,1.0
12,2024-01-01 13:00:00,2024-01-01,45615.96103949653,10429.546334635417,21173,22.863809282906495,49.25870842410342,292.1,2.8814002525688833,1.0,1.0
13,2024-01-01 14:00:00,2024-01-01,44594.984618055554,10831.182240668402,21173,24.287893209145963,51.15563330972655,401.6,3.850598934167721,1.0,1.0
14,2024-01-01 15:00:00,2024-01-01,44133.00654513889,11222.220980902777,21173,25.428181443801655,53.00250782082264,391.0,3.6099475690833818,1.0,1.0
15,2024-01-01 16:00:00,2024-01-01,44005.17430989583,11241.127926432291,21173,25.54501397328723,53.09180525401356,18.9,0.16841586021307858,1.0,1.0
16,2024-01-01 17:00:00,2024-01-01,44379.53365885417,7289.423671603733,21173,16.425192133918287,34.427920802927,-3951.7,-35.15394563483266,1.0,1.0
17,2024-01-01 18:00:00,2024-01-01,46886.467545572916,927.1043979204363,21173,1.9773389774337453,4.378710612196837,-6362.3,-87.2812486504882,1.0,1.0
18,2024-01-01 19:00:00,2024-01-01,49044.32275607639,0.07219188498540056,21173,0.0001471972308486129,0.00034096200342606417,-927.0,-99.98873935657403,0.0,1.0
19,2024-01-01 20:00:00,2024-01-01,49254.67875651042,0.08379648373151818,21173,0.0001701289823567108,0.00039577048000528117,0.0,0.0,0.0,0.0
20,2024-01-01 21:00:00,2024-01-01,49452.55094184028,0.1432936509553757,21173,0.0002897598773497028,0.0006767753788096901,0.1,119.33674964261922,0.0,0.0
21,2024-01-01 22:00:00,2024-01-01,49015.02382378472,0.11811704187550479,21173,0.0002409813005501143,0.0005578663480635942,0.0,0.0,0.0,0.0
22,2024-01-01 23:00:00,2024-01-01,48130.618191189234,0.11917443227643768,21173,0.0002476062779892856,0.0005628603989818999,0.0,0.0,0.0,0.0
23,2024-01-02 00:00:00,2024-01-02,46767.28721354167,0.11891963827113311,21173,0.00025427953032242464,0.0005616570078455255,0.0,0.0,0.0,0.0
24,2024-01-02 01:00:00,2024-01-02,46073.16336588542,0.11866788517062862,21173,0.00025756400581449006,0.0005604679788911756,0.0,0.0,0.0,0.0
25,2024-01-02 02:00:00,2024-01-02,45518.49820746528,0.12394297542464403,21173,0.0002722914426124821,0.0005853822104786475,0.0,0.0,0.0,0.0
26,2024-01-02 03:00:00,2024-01-02,45461.814329427085,0.12344481964078215,21173,0.0002715351805941393,0.0005830294225701703,0.0,0.0,0.0,0.0
27,2024-01-02 04:00:00,2024-01-02,45588.52454861111,0.13600293923376336,21173,0.0002983271351296821,0.0006423413745513785,0.0,0.0,0.0,0.0
28,2024-01-02 05:00:00,2024-01-02,46611.765963541664,0.12718743619612521,21173,0.0002728655170362081,0.000600705786596728,0.0,0.0,0.0,0.0
29,2024-01-02 06:00:00,2024-01-02,48927.874605034725,0.13278505558148027,21173,0.00027138938008931324,0.0006271433220681068,0.0,0.0,0.0,0.0
30,2024-01-02 07:00:00,2024-01-02,51693.58766927083,0.12854597376659513,21173,0.0002486690894604111,0.0006071221544731268,0.0,0.0,0.0,0.0
31,2024-01-02 08:00:00,2024-01-02,53466.97600911458,143.91473280013642,21173,0.269165648671814,0.6797087460451349,143.8,111866.59199540709,1.0,1.0
32,2024-01-02 09:00:00,2024-01-02,53859.62400824653,2138.342906697591,21173,3.970215065686656,10.099385569818121,1994.4,1385.82059056438,1.0,1.0
33,2024-01-02 10:00:00,2024-01-02,54172.77753472222,4237.564839138455,21173,7.822314143708755,20.014002924188613,2099.2,98.1694747565982,1.0,1.0
34,2024-01-02 11:00:00,2024-01-02,53386.977710503474,5030.223159179687,21173,9.422191281283245,23.757725212202747,792.7,18.706498427553615,1.0,1.0
35,2024-01-02 12:00:00,2024-01-02,52414.35178819444,5945.806184895833,21173,11.343851411008078,28.082020426466887,915.6,18.2019757578571,1.0,1.0
